07303841-be10-4057-b4dc-607241996029	4330-4/99	Outras obras de acabamento da construção	5
076b5ba0-e8ee-4b12-8508-1bfa4e5fe541	4637-1/02	Comércio atacadista de açúcar	5
078afaf5-f3db-4a3a-8aed-763af1b5ea7e	6470-1/01	Fundos de investimento, exceto previdenciários e imobiliários	5
07b2a349-c02e-4e29-a646-375482c1cb57	6821-8/02	Corretagem no aluguel de imóveis	5
07cb2226-29e4-44b3-adf8-f843e28e21d9	6201-5/01	Desenvolvimento de programas de computador sob encomenda	5
07fca62e-7d75-438d-ae5d-cfde08d20371	2722-8/01	Fabricação de baterias e acumuladores para veículos automotores	5
08220f9d-b02d-4e71-86ca-9c76cb1fcf44	6511-1/02	Planos de auxílio-funeral	5
083610c8-ccba-4db8-8fbd-6f3c6e133c20	0220-9/99	Coleta de produtos não-madeireiros não especificados anteriormente em florestas nativas	5
08442e35-7eaf-4881-bf28-63aa2b7cfed5	3314-7/99	Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente	5
08b0c770-266e-466c-ad4a-2a8d324c8a6a	4541-2/02	Comércio por atacado de peças e acessórios para motocicletas e motonetas	5
08c2f609-7f10-48aa-b2b3-40fd54ea2ae1	8711-5/02	Instituições de longa permanência para idosos	5
08d9225f-077b-4020-bd7f-f75d27fa0a0e	9609-2/99	Outras atividades de serviços pessoais não especificadas anteriormente	5
08e5666e-2048-45f6-9772-bf10b7844b09	1539-4/00	Fabricação de calçados de materiais não especificados anteriormente	5
08f3265f-f395-4b24-aca0-26b784929433	6461-1/00	Holdings de instituições financeiras	5
0920d030-9e53-48ac-a951-128473cab4d5	5829-8/00	Edição integrada à impressão de cadastros, listas e outros produtos gráficos	5
09962262-97b3-47f5-ae41-bb729a4f2cb4	0322-1/07	Atividades de apoio à aqüicultura em água doce	5
099d1feb-0238-4a60-a2ff-18ae2bb36b87	8111-7/00	Serviços combinados para apoio a edifícios, exceto condomínios prediais	5
0a783f1a-119c-40c7-a4b9-a4048c734ea3	5590-6/03	Pensões (alojamento)	5
0ab5a2cc-b196-488b-a8c4-f33bb55161b7	9601-7/01	Lavanderias	5
0af5ec8b-eab2-4327-a481-d32358939699	0161-0/99	Atividades de apoio à agricultura não especificadas anteriormente	5
0af6d65a-9b57-4db7-a491-be3b5bd51791	9602-5/01	Cabeleireiros, manicure e pedicure	5
0af6e52b-94ab-42fd-b4c0-2afb3a1eb7b1	4646-0/01	Comércio atacadista de cosméticos e produtos de perfumaria	5
0b154ffe-46f4-4974-a26e-2b1a7392e0fb	0133-4/02	Cultivo de banana	5
0b6ce26d-72f8-485d-b32b-326c1d4c8770	0114-8/00	Cultivo de fumo	5
0ba3c48b-fbc0-4c83-a636-88fd7011486f	0729-4/02	Extração de minério de tungstênio	5
0ba6715a-46f2-44d4-aaad-62346d843bc7	6499-9/03	Fundo garantidor de crédito	5
0bba6838-f6c1-46d7-9d3e-bcf0ab3b9809	7020-4/00	Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica	5
0bc6d4c5-f502-4ba6-83f1-311157156341	9529-1/99	Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente	5
0bcf3fb9-3759-4d53-8ee6-42867c084ede	3050-4/00	Fabricação de veículos militares de combate	5
0c34f0c9-80b6-452f-aad2-03fcb34dec0e	9329-8/03	Exploração de jogos de sinuca, bilhar e similares	5
